name,lat,long,count,date,certainty_index
"BYU, Provo",40.24888001,-111.6485094,25.0,2015-07-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,13.0,2015-07-31 00:00:00,1
Duke University,36.00354706,-78.93830223,59.0,2015-07-31 00:00:00,1
Brown University,41.82598954,-71.40246227,35.0,2015-07-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,5.0,2015-07-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,191.0,2015-07-31 00:00:00,0.75
University of Pretoria,-25.7548428,28.2314278,5.0,2015-07-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,10.0,2015-08-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1234.0,2015-08-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,199.0,2015-08-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,123.0,2015-08-31 00:00:00,1
British Library,51.528702,-0.12761,1648.0,2015-08-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,56.0,2015-08-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,193.0,2015-08-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,172.0,2015-08-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,961.0,2015-08-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,118.0,2015-08-31 00:00:00,1
UIUC,40.10440926,-88.22933583,31.0,2015-08-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,34.0,2015-08-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,7.0,2015-08-31 00:00:00,1
Duke University,36.00354706,-78.93830223,31.0,2015-08-31 00:00:00,1
Brown University,41.82598954,-71.40246227,29.0,2015-08-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,6.0,2015-08-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,2.0,2015-08-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,227.0,2015-08-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,1.0,2015-08-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,2.0,2015-08-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,83.0,2015-09-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1946.0,2015-09-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,128.0,2015-09-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,185.0,2015-09-30 00:00:00,1
British Library,51.528702,-0.12761,1742.0,2015-09-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,24.0,2015-09-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,173.0,2015-09-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,282.0,2015-09-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,547.0,2015-09-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,258.0,2015-09-30 00:00:00,1
UIUC,40.10440926,-88.22933583,18.0,2015-09-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,7.0,2015-09-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,10.0,2015-09-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,2.0,2015-09-30 00:00:00,1
Duke University,36.00354706,-78.93830223,19.0,2015-09-30 00:00:00,1
Brown University,41.82598954,-71.40246227,39.0,2015-09-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,6.0,2015-09-30 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,3.0,2015-09-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,141.0,2015-09-30 00:00:00,0.75
University of Pretoria,-25.7548428,28.2314278,7.0,2015-09-30 00:00:00,1
Hong Kong,22.31836625,114.181248,2.0,2015-10-31 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,62.0,2015-10-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,2383.0,2015-10-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,32.0,2015-10-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,100.0,2015-10-31 00:00:00,1
British Library,51.528702,-0.12761,3070.0,2015-10-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,98.0,2015-10-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,138.0,2015-10-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,175.0,2015-10-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,410.0,2015-10-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,147.0,2015-10-31 00:00:00,1
UIUC,40.10440926,-88.22933583,28.0,2015-10-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,13.0,2015-10-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,14.0,2015-10-31 00:00:00,1
Duke University,36.00354706,-78.93830223,79.0,2015-10-31 00:00:00,1
Brown University,41.82598954,-71.40246227,30.0,2015-10-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,6.0,2015-10-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,10.0,2015-10-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,239.0,2015-10-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,1.0,2015-10-31 00:00:00,1
Ernst Mayr Library of the Museum of Comparative Zoology,42.37690652,-71.11665402,1.0,2015-10-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,8.0,2015-10-31 00:00:00,1
Hong Kong,22.31836625,114.181248,2.0,2015-11-30 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,148.0,2015-11-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,2313.0,2015-11-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,162.0,2015-11-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,74.0,2015-11-30 00:00:00,1
British Library,51.528702,-0.12761,2128.0,2015-11-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,85.0,2015-11-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,85.0,2015-11-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,127.0,2015-11-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,296.0,2015-11-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,142.0,2015-11-30 00:00:00,1
UIUC,40.10440926,-88.22933583,20.0,2015-11-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,87.0,2015-11-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,25.0,2015-11-30 00:00:00,1
Duke University,36.00354706,-78.93830223,22.0,2015-11-30 00:00:00,1
Brown University,41.82598954,-71.40246227,19.0,2015-11-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,8.0,2015-11-30 00:00:00,1
"BYU, Idaho Family History Library",43.81513782,-111.7835769,1.0,2015-11-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,231.0,2015-11-30 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,5.0,2015-11-30 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,10.0,2015-11-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,106.0,2015-12-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,2600.0,2015-12-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,23.0,2015-12-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,70.0,2015-12-31 00:00:00,1
British Library,51.528702,-0.12761,1580.0,2015-12-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,73.0,2015-12-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,138.0,2015-12-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,45.0,2015-12-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,551.0,2015-12-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,53.0,2015-12-31 00:00:00,1
UIUC,40.10440926,-88.22933583,130.0,2015-12-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,22.0,2015-12-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,4.0,2015-12-31 00:00:00,1
Duke University,36.00354706,-78.93830223,28.0,2015-12-31 00:00:00,1
Brown University,41.82598954,-71.40246227,42.0,2015-12-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,8.0,2015-12-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,3.0,2015-12-31 00:00:00,1
"BYU, Idaho Family History Library",43.81513782,-111.7835769,1.0,2015-12-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,219.0,2015-12-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,22.0,2015-12-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,47.0,2015-12-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,116.0,2016-01-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1893.0,2016-01-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,206.0,2016-01-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,265.0,2016-01-31 00:00:00,1
British Library,51.528702,-0.12761,2323.0,2016-01-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,104.0,2016-01-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,510.0,2016-01-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,248.0,2016-01-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,746.0,2016-01-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,22.0,2016-01-31 00:00:00,1
UIUC,40.10440926,-88.22933583,67.0,2016-01-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,47.0,2016-01-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,2.0,2016-01-31 00:00:00,1
Duke University,36.00354706,-78.93830223,6.0,2016-01-31 00:00:00,1
Brown University,41.82598954,-71.40246227,17.0,2016-01-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2016-01-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,9.0,2016-01-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,289.0,2016-01-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,10.0,2016-01-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,79.0,2016-01-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,13.0,2016-01-31 00:00:00,1
Hong Kong,22.31836625,114.181248,1.0,2016-02-29 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,196.0,2016-02-29 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,812.0,2016-02-29 00:00:00,1
University of Toronto,43.66312452,-79.3955813,48.0,2016-02-29 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,387.0,2016-02-29 00:00:00,1
British Library,51.528702,-0.12761,2648.0,2016-02-29 00:00:00,1
UCLA,34.071863589276,-118.2538418,82.0,2016-02-29 00:00:00,1
Princeton University,40.34604013,-74.66685643,136.0,2016-02-29 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,178.0,2016-02-29 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,941.0,2016-02-29 00:00:00,1
Library of Congress,38.8895692,-77.0045688,56.0,2016-02-29 00:00:00,1
UIUC,40.10440926,-88.22933583,170.0,2016-02-29 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,43.0,2016-02-29 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,7.0,2016-02-29 00:00:00,1
Duke University,36.00354706,-78.93830223,23.0,2016-02-29 00:00:00,1
Brown University,41.82598954,-71.40246227,24.0,2016-02-29 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,7.0,2016-02-29 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,17.0,2016-02-29 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,339.0,2016-02-29 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,7.0,2016-02-29 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,78.0,2016-02-29 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,2.0,2016-02-29 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,169.0,2016-03-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,579.0,2016-03-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,46.0,2016-03-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,270.0,2016-03-31 00:00:00,1
British Library,51.528702,-0.12761,2182.0,2016-03-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,96.0,2016-03-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,246.0,2016-03-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,281.0,2016-03-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,680.0,2016-03-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,121.0,2016-03-31 00:00:00,1
UIUC,40.10440926,-88.22933583,137.0,2016-03-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,54.0,2016-03-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,15.0,2016-03-31 00:00:00,1
Duke University,36.00354706,-78.93830223,27.0,2016-03-31 00:00:00,1
Brown University,41.82598954,-71.40246227,14.0,2016-03-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,25.0,2016-03-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,126.0,2016-03-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,100.0,2016-03-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,116.0,2016-03-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,17.0,2016-03-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,106.0,2016-04-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1.0,2016-04-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,26.0,2016-04-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,529.0,2016-04-30 00:00:00,1
British Library,51.528702,-0.12761,2282.0,2016-04-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,58.0,2016-04-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,553.0,2016-04-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,133.0,2016-04-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,958.0,2016-04-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,148.0,2016-04-30 00:00:00,1
UIUC,40.10440926,-88.22933583,61.0,2016-04-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,33.0,2016-04-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,10.0,2016-04-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,1.0,2016-04-30 00:00:00,1
Duke University,36.00354706,-78.93830223,20.0,2016-04-30 00:00:00,1
Brown University,41.82598954,-71.40246227,33.0,2016-04-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2016-04-30 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,12.0,2016-04-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,202.0,2016-04-30 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,114.0,2016-04-30 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,164.0,2016-04-30 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,7.0,2016-04-30 00:00:00,1
Hong Kong,22.31836625,114.181248,49.0,2016-05-31 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,23.0,2016-05-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,37.0,2016-05-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,765.0,2016-05-31 00:00:00,1
British Library,51.528702,-0.12761,1613.0,2016-05-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,109.0,2016-05-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,455.0,2016-05-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,329.0,2016-05-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,471.0,2016-05-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,188.0,2016-05-31 00:00:00,1
UIUC,40.10440926,-88.22933583,308.0,2016-05-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,59.0,2016-05-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,7.0,2016-05-31 00:00:00,1
Duke University,36.00354706,-78.93830223,43.0,2016-05-31 00:00:00,1
Brown University,41.82598954,-71.40246227,42.0,2016-05-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,7.0,2016-05-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,6.0,2016-05-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,185.0,2016-05-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,146.0,2016-05-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,129.0,2016-05-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,1.0,2016-05-31 00:00:00,1
Research Institute of Korean Studies,37.59104552,127.0281313,1.0,2016-05-31 00:00:00,1
Hong Kong,22.31836625,114.181248,886.0,2016-06-30 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,48.0,2016-06-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,26.0,2016-06-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,783.0,2016-06-30 00:00:00,1
British Library,51.528702,-0.12761,1024.0,2016-06-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,33.0,2016-06-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,376.0,2016-06-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,185.0,2016-06-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,184.0,2016-06-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,320.0,2016-06-30 00:00:00,1
UIUC,40.10440926,-88.22933583,384.0,2016-06-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,110.0,2016-06-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,12.0,2016-06-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,16.0,2016-06-30 00:00:00,1
Duke University,36.00354706,-78.93830223,48.0,2016-06-30 00:00:00,1
Brown University,41.82598954,-71.40246227,33.0,2016-06-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,18.0,2016-06-30 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,40.0,2016-06-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,166.0,2016-06-30 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,28.0,2016-06-30 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,171.0,2016-06-30 00:00:00,1
Ernst Mayr Library of the Museum of Comparative Zoology,42.37690652,-71.11665402,4.0,2016-06-30 00:00:00,1
Hong Kong,22.31836625,114.181248,1493.0,2016-07-31 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,66.0,2016-07-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,20.0,2016-07-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,15.0,2016-07-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,315.0,2016-07-31 00:00:00,1
British Library,51.528702,-0.12761,1180.0,2016-07-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,17.0,2016-07-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,156.0,2016-07-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,52.0,2016-07-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,584.0,2016-07-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,290.0,2016-07-31 00:00:00,1
UIUC,40.10440926,-88.22933583,350.0,2016-07-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,79.0,2016-07-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,16.0,2016-07-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,31.0,2016-07-31 00:00:00,1
Duke University,36.00354706,-78.93830223,32.0,2016-07-31 00:00:00,1
Brown University,41.82598954,-71.40246227,40.0,2016-07-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,7.0,2016-07-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,26.0,2016-07-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,148.0,2016-07-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,1.0,2016-07-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,119.0,2016-07-31 00:00:00,1
Ernst Mayr Library of the Museum of Comparative Zoology,42.37690652,-71.11665402,5.0,2016-07-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,12.0,2016-07-31 00:00:00,1
American Museum of Natural History,40.78192527,-73.97246471,1.0,2016-07-31 00:00:00,1
Hong Kong,22.31836625,114.181248,2673.0,2016-08-31 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,42.0,2016-08-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,5.0,2016-08-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,18.0,2016-08-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,181.0,2016-08-31 00:00:00,1
British Library,51.528702,-0.12761,1186.0,2016-08-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,52.0,2016-08-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,362.0,2016-08-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,250.0,2016-08-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,27.0,2016-08-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,321.0,2016-08-31 00:00:00,1
UIUC,40.10440926,-88.22933583,206.0,2016-08-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,9.0,2016-08-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,14.0,2016-08-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,33.0,2016-08-31 00:00:00,1
Duke University,36.00354706,-78.93830223,42.0,2016-08-31 00:00:00,1
Brown University,41.82598954,-71.40246227,35.0,2016-08-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,18.0,2016-08-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,4.0,2016-08-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,171.0,2016-08-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,15.0,2016-08-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,99.0,2016-08-31 00:00:00,1
Getty Research Institute,34.07768084,-118.4752916,72.0,2016-08-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,8.0,2016-08-31 00:00:00,1
Hong Kong,22.31836625,114.181248,174.0,2016-09-30 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,2.0,2016-09-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,15.0,2016-09-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,537.0,2016-09-30 00:00:00,1
British Library,51.528702,-0.12761,1309.0,2016-09-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,43.0,2016-09-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,181.0,2016-09-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,440.0,2016-09-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,284.0,2016-09-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,315.0,2016-09-30 00:00:00,1
UIUC,40.10440926,-88.22933583,176.0,2016-09-30 00:00:00,1
San Francisco Public Library,37.77914204,-122.4157906,1.0,2016-09-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,35.0,2016-09-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,11.0,2016-09-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,33.0,2016-09-30 00:00:00,1
Duke University,36.00354706,-78.93830223,9.0,2016-09-30 00:00:00,1
Brown University,41.82598954,-71.40246227,35.0,2016-09-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,39.0,2016-09-30 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,18.0,2016-09-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,113.0,2016-09-30 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,36.0,2016-09-30 00:00:00,1
The Ohio State University,40.00685718,-83.03021857,1.0,2016-09-30 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,162.0,2016-09-30 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,35.0,2016-09-30 00:00:00,1
Hong Kong,22.31836625,114.181248,1222.0,2016-10-31 00:00:00,0.5
Internet Archive Headquarters,37.78244229,-122.4717902,40.0,2016-10-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,2.0,2016-10-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,101.0,2016-10-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,1333.0,2016-10-31 00:00:00,1
British Library,51.528702,-0.12761,2342.0,2016-10-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,27.0,2016-10-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,133.0,2016-10-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,227.0,2016-10-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,453.0,2016-10-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,363.0,2016-10-31 00:00:00,1
UIUC,40.10440926,-88.22933583,213.0,2016-10-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,3.0,2016-10-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,3.0,2016-10-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,29.0,2016-10-31 00:00:00,1
Duke University,36.00354706,-78.93830223,42.0,2016-10-31 00:00:00,1
Brown University,41.82598954,-71.40246227,13.0,2016-10-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2016-10-31 00:00:00,1
The Archive of Contemporary Music,40.71867548,-74.00374316,23.0,2016-10-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,111.0,2016-10-31 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,21.0,2016-10-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,72.0,2016-10-31 00:00:00,1
University of Pretoria,-25.7548428,28.2314278,18.0,2016-10-31 00:00:00,1
American Museum of Natural History,40.78192527,-73.97246471,2.0,2016-10-31 00:00:00,1
